id,FRAUDE,VALOR,HORA_AUX,Dist_max_NAL,Canal1,FECHA,COD_PAIS,CANAL,DIASEM,DIAMES,FECHA_VIN,OFICINA_VIN,SEXO,SEGMENTO,EDAD,INGRESOS,EGRESOS,NROPAISES,Dist_Sum_INTER,Dist_Mean_INTER,Dist_Max_INTER,NROCIUDADES,Dist_Mean_NAL,Dist_HOY,Dist_sum_NAL,QUINCENA
5898543561,0,2308571.79,22,243.62,POS,20150515,US,MCI,Viernes,15,19950501.0,116.0,M,Preferencial,46.0,50000000.0,20000000.0,2,15714.99,7857.49,7857.49,4,100.69,4552.41,805.52,Quincena_1
743580980,0,231654.51,0,340.09,POS,20150520,US,MCI,Miercoles,20,19941025.0,738.0,F,Preferencial,41.0,25000000.0,22000000.0,2,18209.64,4552.41,4552.41,6,67.96,4552.41,1019.33,Quincena_2
3313870265,0,23223.83,16,9.23,POS,20150519,US,MCI,Martes,19,20010206.0,291.0,M,PYME,34.0,42828833.0,25000000.0,2,4552.41,4552.41,4552.41,3,8.13,4552.41,227.68,Quincena_2
798357205,0,233118.06,16,10.34,POS,20150519,US,POS,Martes,19,20020118.0,267.0,M,Emprendedor,31.0,2300000.0,600000.0,3,35899.1,8974.77,13397.14,3,8.85,4552.41,221.16,Quincena_2
366878819,0,233505.08,0,671.25,POS,20150515,US,MCI,Viernes,15,19950104.0,82.0,M,PYME,56.0,16768583.0,10655639.0,1,0.0,0.0,0.0,9,186.09,4552.41,9490.47,Quincena_1
679890355,0,234201.08,14,1.0,POS,20150523,US,POS,Sabado,23,20081009.0,40.0,M,Preferencial,36.0,11000000.0,3000000.0,1,0.0,0.0,0.0,1,0.0,4552.41,1.0,Quincena_2
7471750441,0,234211.08,15,996.19,POS,20150505,US,POS,Martes,5,19961018.0,245.0,M,Preferencial,40.0,14162230.0,2500000.0,1,0.0,0.0,0.0,7,95.34,4552.41,2669.56,Quincena_1
1643870429,0,234265.07,13,23.59,POS,20150530,US,POS,Sabado,30,19991210.0,5.0,F,Preferencial,35.0,8600000.0,3300000.0,3,10673.77,2668.44,3854.54,5,10.39,4552.41,405.37,Quincena_2
8677012000,0,2349443.59,18,711.63,POS,20150515,US,MCI,Viernes,15,19951002.0,692.0,M,PYME,54.0,281000000.0,0.0,4,25893.9,3699.13,4552.41,8,421.03,4552.41,8420.56,Quincena_1
131289984,0,235765.35,18,304.29,POS,20150513,US,MCI,Miercoles,13,19890407.0,967.0,F,Preferencial,,10000000.0,5000000.0,6,28829.22,3203.25,4552.41,3,234.92,4552.41,1879.39,Quincena_1
3079459894,0,236584.08,21,409.86,POS,20150519,PA,POS,Martes,19,20130226.0,233.0,M,Emprendedor,46.0,3800000.0,1400000.0,2,2087.82,1043.91,1043.91,4,150.92,1043.91,905.53,Quincena_2
5530276867,0,23723.08,13,399.63,POS,20150524,US,POS,Domingo,24,19881013.0,816.0,F,PYME,55.0,10000000.0,5800000.0,1,0.0,0.0,0.0,2,399.63,4552.41,399.63,Quincena_2
7243505364,0,237303.34,16,340.09,POS,20150511,US,MCI,Lunes,11,20001025.0,850.0,F,Preferencial,49.0,17000000.0,10000000.0,1,0.0,0.0,0.0,4,68.58,4552.41,1851.59,Quincena_1
735469594,0,237737.6,22,91.01,POS,20150501,US,MCI,Viernes,1,19990728.0,963.0,F,Preferencial,53.0,8000000.0,7000000.0,1,0.0,0.0,0.0,4,48.39,4552.41,290.35,Quincena_1
9335469594,0,237737.6,22,91.01,POS,20150501,US,MCI,Viernes,1,19990728.0,963.0,F,Preferencial,53.0,8000000.0,7000000.0,1,0.0,0.0,0.0,4,48.39,4552.41,290.35,Quincena_1
778227348,1,2381029.05,22,340.09,POS,20150530,US,MCI,Sabado,30,19941130.0,152.0,M,Personal Plus,74.0,2500000.0,0.0,1,0.0,0.0,0.0,5,289.72,4552.41,18832.06,Quincena_2
171737346,0,238166.55,21,604.69,POS,20150503,US,MCI,Domingo,3,19970709.0,267.0,M,Preferencial,42.0,20000000.0,18000000.0,3,5265.86,1053.17,1162.89,5,122.32,4552.41,3058.06,Quincena_1
2671737346,0,238166.55,21,604.69,POS,20150503,US,MCI,Domingo,3,19970709.0,267.0,M,Preferencial,42.0,20000000.0,18000000.0,3,5265.86,1053.17,1162.89,5,122.32,4552.41,3058.06,Quincena_1
109099485,1,238166.95,0,659.13,ATM_INT,20150512,EC,ATM_INT,Martes,12,20121002.0,787.0,M,Personal Plus,37.0,1500000.0,700000.0,1,0.0,0.0,0.0,2,659.13,904.81,1318.26,Quincena_1
61014193334,1,238166.95,23,1.0,ATM_INT,20150511,EC,ATM_INT,Lunes,11,20120216.0,30.0,F,Personal Plus,27.0,1900000.0,1700000.0,1,0.0,0.0,0.0,1,0.0,904.81,1.0,Quincena_1
799099485,1,238166.95,0,659.13,ATM_INT,20150512,EC,ATM_INT,Martes,12,20121002.0,787.0,M,Personal Plus,37.0,1500000.0,700000.0,1,0.0,0.0,0.0,2,659.13,904.81,1318.26,Quincena_1
81014193334,1,238166.95,23,1.0,ATM_INT,20150511,EC,ATM_INT,Lunes,11,20120216.0,30.0,F,Personal Plus,27.0,1900000.0,1700000.0,1,0.0,0.0,0.0,1,0.0,904.81,1.0,Quincena_1
9698660855,0,238166.95,22,44.78,ATM_INT,20150509,US,ATM_INT,Sabado,9,19960619.0,19.0,M,Preferencial,38.0,7000000.0,2000000.0,2,9104.82,4552.41,4552.41,6,17.4,4552.41,469.8,Quincena_1
7071746727,0,238177.08,2,243.62,POS,20150519,US,MCI,Martes,19,19950127.0,344.0,M,Preferencial,40.0,23000000.0,10000000.0,1,0.0,0.0,0.0,3,163.01,4552.41,489.03,Quincena_2
4343400901,0,238189.07,16,19.57,POS,20150511,US,MCI,Lunes,11,20020705.0,541.0,F,Personal Plus,34.0,2100000.0,300000.0,2,9104.82,4552.41,4552.41,4,14.08,4552.41,154.92,Quincena_1
2651645809,1,238267.4,20,1.0,ATM_INT,20150508,EC,ATM_INT,Viernes,8,19990301.0,113.0,F,Personal Plus,53.0,2300000.0,500000.0,1,0.0,0.0,0.0,1,0.0,904.81,1.0,Quincena_1
3551645809,1,238267.4,20,1.0,ATM_INT,20150508,EC,ATM_INT,Viernes,8,19990301.0,113.0,F,Personal Plus,53.0,2300000.0,500000.0,1,0.0,0.0,0.0,1,0.0,904.81,1.0,Quincena_1
3751645809,1,238267.4,20,1.0,ATM_INT,20150508,EC,ATM_INT,Viernes,8,19990301.0,113.0,F,Personal Plus,53.0,2300000.0,500000.0,1,0.0,0.0,0.0,1,0.0,904.81,1.0,Quincena_1
4741676924,1,238267.4,20,1.0,ATM_INT,20150508,EC,ATM_INT,Viernes,8,19740401.0,695.0,F,Personal Plus,60.0,3200000.0,670000.0,1,0.0,0.0,0.0,1,0.0,904.81,1.0,Quincena_1
951645809,1,238267.4,20,1.0,ATM_INT,20150508,EC,ATM_INT,Viernes,8,19990301.0,113.0,F,Personal Plus,53.0,2300000.0,500000.0,1,0.0,0.0,0.0,1,0.0,904.81,1.0,Quincena_1
9443550828,0,238447.06,11,1.0,POS,20150530,PA,POS,Sabado,30,19940426.0,543.0,F,Personal Plus,45.0,3000000.0,3000000.0,1,0.0,0.0,0.0,1,0.0,1043.91,1.0,Quincena_2
81128268823,0,23856.07,5,1.0,POS,20150501,US,POS,Viernes,1,20080708.0,613.0,F,Personal Plus,28.0,3000000.0,200000.0,2,1043.91,1043.91,1043.91,1,0.0,4552.41,1.0,Quincena_1
8052956578,1,238795.2,11,1.0,ATM_INT,20150521,PH,ATM_INT,Jueves,21,20101027.0,54.0,F,Personal Plus,31.0,3000000.0,500000.0,3,12573.96,3143.49,4552.41,1,0.0,17592.42,1.0,Quincena_2
41053781740,0,23890.72,16,221.58,POS,20150510,US,MCI,Domingo,10,20041021.0,582.0,F,Personal Plus,20.0,2400000.0,600000.0,1,0.0,0.0,0.0,4,168.11,4552.41,840.54,Quincena_1
2880061022,0,239028.78,20,659.13,POS,20150520,US,MCI,Miercoles,20,20020401.0,178.0,M,Personal Plus,38.0,6800000.0,2000000.0,1,0.0,0.0,0.0,4,264.93,4552.41,1589.56,Quincena_2
3345514688,1,239639.68,15,626.82,ATM_INT,20150526,CR,ATM_INT,Martes,26,19950926.0,483.0,F,Personal Plus,41.0,4200000.0,0.0,1,0.0,0.0,0.0,5,299.1,1482.35,2991.05,Quincena_2
4434322911,0,239975.05,16,277.48,ATM_INT,20150512,US,ATM_INT,Martes,12,20060927.0,784.0,F,Personal Plus,31.0,1300000.0,800000.0,1,0.0,0.0,0.0,4,154.6,4552.41,1082.19,Quincena_1
10032523583,1,240108.38,18,470.23,POS,20150516,PA,MCI,Sabado,16,19870701.0,850.0,F,Preferencial,60.0,17000000.0,5000000.0,2,40971.69,4552.41,4552.41,5,176.67,4552.41,1943.42,Quincena_2
5514635829,0,240158.64,23,330.51,ATM_INT,20150523,PE,ATM_INT,Sabado,23,19111111.0,829.0,M,Preferencial,32.0,3708257.0,2000000.0,1,0.0,0.0,0.0,6,199.98,1618.55,4399.65,Quincena_2
4571739276,0,240318.73,21,470.32,POS,20150503,US,MCI,Domingo,3,19921001.0,929.0,M,Preferencial,42.0,47524333.0,10000000.0,3,12659.04,1265.9,2153.87,8,230.94,4957.05,5311.69,Quincena_1
9571739276,0,240318.73,21,470.32,POS,20150503,US,MCI,Domingo,3,19921001.0,929.0,M,Preferencial,42.0,47524333.0,10000000.0,3,12659.04,1265.9,2153.87,8,230.94,4957.05,5311.69,Quincena_1
4043152667,1,240376.85,4,243.62,ATM_INT,20150515,EC,ATM_INT,Viernes,15,20040204.0,612.0,F,Personal,36.0,600000.0,300000.0,1,0.0,0.0,0.0,2,243.62,904.81,487.24,Quincena_1
5943152667,1,240376.85,4,243.62,ATM_INT,20150515,EC,ATM_INT,Viernes,15,20040204.0,612.0,F,Personal,36.0,600000.0,300000.0,1,0.0,0.0,0.0,2,243.62,904.81,487.24,Quincena_1
643152667,1,240376.85,4,243.62,ATM_INT,20150515,EC,ATM_INT,Viernes,15,20040204.0,612.0,F,Personal,36.0,600000.0,300000.0,1,0.0,0.0,0.0,2,243.62,904.81,487.24,Quincena_1
587692230,0,240832.02,8,273.51,POS,20150511,US,POS,Lunes,11,19970227.0,702.0,M,Preferencial,42.0,13200000.0,7000000.0,1,0.0,0.0,0.0,3,234.44,4552.41,4923.19,Quincena_1
6131164852,0,240924.92,22,26.82,POS,20150521,US,MCI,Jueves,21,19970825.0,60.0,F,Personal,52.0,0.0,0.0,2,9104.82,4552.41,4552.41,2,26.82,4552.41,321.86,Quincena_2
9586045584,0,240979.55,3,151.22,ATM_INT,20150502,US,ATM_INT,Sabado,2,19961121.0,57.0,M,Personal Plus,40.0,4000000.0,3000000.0,1,0.0,0.0,0.0,4,79.56,4552.41,556.93,Quincena_1
2352096549,1,2410.09,22,1.0,POS,20150514,US,POS,Jueves,14,19971015.0,219.0,F,Emprendedor,43.0,1500000.0,1200000.0,1,0.0,0.0,0.0,1,0.0,4552.41,1.0,Quincena_1
748678984,0,241000.8,23,659.13,POS,20150521,US,MCI,Jueves,21,19910330.0,961.0,M,Preferencial,57.0,44000000.0,727000.0,2,4552.41,4552.41,4552.41,3,253.16,4552.41,1518.96,Quincena_2
71128436043,0,2416962.55,16,279.77,POS,20150515,US,MCI,Viernes,15,20110304.0,907.0,M,Personal Plus,24.0,2000000.0,0.0,5,27357.87,3908.27,7857.49,5,144.63,4552.41,1157.01,Quincena_1
6050924640,1,2417276.04,1,498.04,POS,20150505,US,POS,Martes,5,19990118.0,483.0,F,Personal Plus,36.0,7760500.0,300000.0,2,27314.46,4552.41,4552.41,5,315.68,4552.41,2525.45,Quincena_1
2550924640,1,2420842.08,1,498.04,POS,20150505,US,POS,Martes,5,19990118.0,483.0,F,Personal Plus,36.0,7760500.0,300000.0,2,27314.46,4552.41,4552.41,5,315.68,4552.41,2525.45,Quincena_1
5072274585,0,242312.54,2,698.52,POS,20150526,US,MCI,Martes,26,20031023.0,248.0,M,Emprendedor,32.0,5000000.0,3000000.0,1,0.0,0.0,0.0,2,698.52,4552.41,2794.09,Quincena_2
7443454595,0,242483.06,14,188.55,POS,20150503,US,POS,Domingo,3,20110204.0,553.0,F,Personal Plus,32.0,2797638.0,500000.0,1,0.0,0.0,0.0,4,83.97,4552.41,419.86,Quincena_1
943454595,0,242483.06,14,188.55,POS,20150503,US,POS,Domingo,3,20110204.0,553.0,F,Personal Plus,32.0,2797638.0,500000.0,1,0.0,0.0,0.0,4,83.97,4552.41,419.86,Quincena_1
698061210,0,242813.59,22,13.67,POS,20150520,US,MCI,Miercoles,20,20130312.0,21.0,M,Personal Plus,30.0,2800000.0,1200000.0,2,22762.05,4552.41,4552.41,3,10.4,4552.41,72.82,Quincena_2
6820859870,1,243295.5,1,91.01,ATM_INT,20150531,CR,ATM_INT,Domingo,31,20140312.0,53.0,F,Personal Plus,36.0,1800000.0,800000.0,1,0.0,0.0,0.0,3,57.16,1482.35,228.64,Quincena_2
671273137,0,243354.56,15,12.01,ATM_INT,20150501,US,ATM_INT,Viernes,1,20020311.0,362.0,M,Personal Plus,33.0,2500000.0,600000.0,1,0.0,0.0,0.0,4,9.77,4552.41,87.94,Quincena_1
6632800585,0,243383.67,3,698.52,POS,20150506,US,MCI,Miercoles,6,20081106.0,770.0,F,Personal Plus,33.0,10834750.0,1750000.0,3,17303.9,4325.97,4552.41,4,267.18,4552.41,1068.72,Quincena_1
19300256593,1,2434287.63,3,1310.46,POS,20150521,US,MCI,Jueves,21,20110309.0,152.0,M,Personal Plus,48.0,15000000.0,5000000.0,5,56801.12,6311.24,8455.65,6,460.07,4552.41,3220.52,Quincena_2
7943276675,1,2435501.61,20,171.77,POS,20150521,US,MCI,Jueves,21,19961001.0,1.0,F,Preferencial,34.0,11200000.0,3000000.0,2,7709.08,3854.54,3854.54,4,69.12,4552.41,414.74,Quincena_2
1043273308,1,243591.25,2,286.84,ATM_INT,20150517,EC,ATM_INT,Domingo,17,20051201.0,218.0,F,Personal Plus,33.0,9000000.0,4000000.0,3,6974.09,1743.52,2443.14,7,138.88,5083.41,1944.35,Quincena_2
1653031247,1,243591.25,1,163.64,ATM_INT,20150517,EC,ATM_INT,Domingo,17,20091015.0,246.0,F,Personal Plus,30.0,1350000.0,840000.0,1,0.0,0.0,0.0,4,67.13,904.81,402.77,Quincena_2
2153031247,1,243591.25,1,163.64,ATM_INT,20150517,EC,ATM_INT,Domingo,17,20091015.0,246.0,F,Personal Plus,30.0,1350000.0,840000.0,1,0.0,0.0,0.0,4,67.13,904.81,402.77,Quincena_2
2752259232,1,243591.25,16,294.43,ATM_INT,20150516,EC,ATM_INT,Sabado,16,19960510.0,574.0,F,Personal Plus,39.0,8000000.0,2000000.0,2,16703.51,8351.75,8351.75,3,174.58,904.81,698.34,Quincena_2
3143273308,1,243591.25,2,286.84,ATM_INT,20150517,EC,ATM_INT,Domingo,17,20051201.0,218.0,F,Personal Plus,33.0,9000000.0,4000000.0,3,6974.09,1743.52,2443.14,7,138.88,5083.41,1944.35,Quincena_2
3243273308,1,243591.25,2,286.84,ATM_INT,20150517,EC,ATM_INT,Domingo,17,20051201.0,218.0,F,Personal Plus,33.0,9000000.0,4000000.0,3,6974.09,1743.52,2443.14,7,138.88,5083.41,1944.35,Quincena_2
3552259232,1,243591.25,16,294.43,ATM_INT,20150516,EC,ATM_INT,Sabado,16,19960510.0,574.0,F,Personal Plus,39.0,8000000.0,2000000.0,2,16703.51,8351.75,8351.75,3,174.58,904.81,698.34,Quincena_2
4143273308,1,243591.25,2,286.84,ATM_INT,20150517,EC,ATM_INT,Domingo,17,20051201.0,218.0,F,Personal Plus,33.0,9000000.0,4000000.0,3,6974.09,1743.52,2443.14,7,138.88,5083.41,1944.35,Quincena_2
5253031247,1,243591.25,1,163.64,ATM_INT,20150517,EC,ATM_INT,Domingo,17,20091015.0,246.0,F,Personal Plus,30.0,1350000.0,840000.0,1,0.0,0.0,0.0,4,67.13,904.81,402.77,Quincena_2
6143273308,1,243591.25,2,286.84,ATM_INT,20150517,EC,ATM_INT,Domingo,17,20051201.0,218.0,F,Personal Plus,33.0,9000000.0,4000000.0,3,6974.09,1743.52,2443.14,7,138.88,5083.41,1944.35,Quincena_2
743273308,1,243591.25,2,286.84,ATM_INT,20150517,EC,ATM_INT,Domingo,17,20051201.0,218.0,F,Personal Plus,33.0,9000000.0,4000000.0,3,6974.09,1743.52,2443.14,7,138.88,5083.41,1944.35,Quincena_2
7652848377,1,243591.25,13,173.36,ATM_INT,20150517,CR,ATM_INT,Domingo,17,19990715.0,662.0,F,Personal Plus,35.0,3189000.0,1700000.0,1,0.0,0.0,0.0,3,156.89,1482.35,1568.91,Quincena_2
8753031247,1,243591.25,1,163.64,ATM_INT,20150517,EC,ATM_INT,Domingo,17,20091015.0,246.0,F,Personal Plus,30.0,1350000.0,840000.0,1,0.0,0.0,0.0,4,67.13,904.81,402.77,Quincena_2
9051931090,1,243591.25,1,461.26,ATM_INT,20150517,CR,ATM_INT,Domingo,17,20030415.0,790.0,F,Personal Plus,47.0,2500000.0,0.0,1,0.0,0.0,0.0,5,130.72,1482.35,1830.14,Quincena_2
9053031247,1,243591.25,1,163.64,ATM_INT,20150517,EC,ATM_INT,Domingo,17,20091015.0,246.0,F,Personal Plus,30.0,1350000.0,840000.0,1,0.0,0.0,0.0,4,67.13,904.81,402.77,Quincena_2
943273308,1,243591.25,2,286.84,ATM_INT,20150517,EC,ATM_INT,Domingo,17,20051201.0,218.0,F,Personal Plus,33.0,9000000.0,4000000.0,3,6974.09,1743.52,2443.14,7,138.88,5083.41,1944.35,Quincena_2
9651938625,1,243591.25,13,1.0,ATM_INT,20150516,CR,ATM_INT,Sabado,16,19960418.0,612.0,F,Personal Plus,48.0,1500000.0,800000.0,1,0.0,0.0,0.0,1,0.0,1482.35,1.0,Quincena_2
9652259232,1,243591.25,16,294.43,ATM_INT,20150516,EC,ATM_INT,Sabado,16,19960510.0,574.0,F,Personal Plus,39.0,8000000.0,2000000.0,2,16703.51,8351.75,8351.75,3,174.58,904.81,698.34,Quincena_2
8955163905,0,243628.12,22,1285.31,ATM_INT,20150508,US,ATM_INT,Viernes,8,20100619.0,552.0,F,Emprendedor,43.0,4150000.0,2000000.0,1,0.0,0.0,0.0,4,596.99,4552.41,2984.94,Quincena_1
10071786148,1,2437371.2,16,243.62,POS,20150530,US,MCI,Sabado,30,19961105.0,250.0,M,Preferencial,39.0,30166000.0,15000000.0,3,11079.38,5539.69,6526.97,5,161.31,4552.41,967.86,Quincena_2
4438433160,0,2441.81,19,1.0,POS,20150520,US,MCI,Miercoles,20,20130408.0,967.0,F,PYME,74.0,32000000.0,5000000.0,1,0.0,0.0,0.0,1,0.0,4552.41,1.0,Quincena_2
4980061022,0,2441.81,21,659.13,POS,20150520,US,MCI,Miercoles,20,20020401.0,178.0,M,Personal Plus,38.0,6800000.0,2000000.0,1,0.0,0.0,0.0,4,264.93,4552.41,1589.56,Quincena_2
4434974993,0,2445231.57,21,698.52,POS,20150526,US,MCI,Martes,26,19860901.0,680.0,F,PYME,55.0,168300250.0,36102000.0,2,18209.64,4552.41,4552.41,4,360.17,4552.41,4682.2,Quincena_2
6063333588,0,2445332.03,15,81.37,POS,20150517,US,POS,Domingo,17,19980119.0,814.0,F,PYME,48.0,0.0,0.0,1,0.0,0.0,0.0,2,81.37,4552.41,162.73,Quincena_2
3271773758,0,244741.85,3,973.95,POS,20150530,US,MCI,Sabado,30,19941102.0,279.0,M,Preferencial,39.0,10000000.0,1000000.0,5,34180.6,3797.84,5316.75,4,365.48,4552.41,3654.79,Quincena_2
4652403292,0,244756.08,14,221.58,POS,20150524,US,POS,Domingo,24,20030303.0,304.0,F,Personal Plus,39.0,7000000.0,5000000.0,1,0.0,0.0,0.0,2,221.58,4552.41,443.16,Quincena_2
843255725,0,244922.07,11,23.59,POS,20150517,US,POS,Domingo,17,20040116.0,542.0,F,Personal Plus,33.0,2500000.0,1000000.0,1,0.0,0.0,0.0,4,14.26,4552.41,171.07,Quincena_2
8952644613,0,245129.09,16,1.0,POS,20150522,US,POS,Viernes,22,20060928.0,452.0,F,Preferencial,41.0,6000000.0,500000.0,2,4886.27,2443.14,2443.14,1,0.0,4552.41,1.0,Quincena_2
5135469594,0,24584.39,21,91.01,POS,20150501,US,MCI,Viernes,1,19990728.0,963.0,F,Preferencial,53.0,8000000.0,7000000.0,1,0.0,0.0,0.0,4,48.39,4552.41,290.35,Quincena_1
9235469594,0,24584.39,21,91.01,POS,20150501,US,MCI,Viernes,1,19990728.0,963.0,F,Preferencial,53.0,8000000.0,7000000.0,1,0.0,0.0,0.0,4,48.39,4552.41,290.35,Quincena_1
10079945082,1,245946.02,10,459.14,POS,20150503,US,POS,Domingo,3,20040127.0,40.0,M,Personal,37.0,7000.0,6000.0,2,7564.25,3782.13,3782.13,8,232.13,4552.41,3481.95,Quincena_1
1079945082,1,245946.02,10,459.14,POS,20150503,US,POS,Domingo,3,20040127.0,40.0,M,Personal,37.0,7000.0,6000.0,2,7564.25,3782.13,3782.13,8,232.13,4552.41,3481.95,Quincena_1
9698552025,0,245987.35,23,10.34,POS,20150506,US,MCI,Miercoles,6,19971016.0,344.0,M,Personal Plus,45.0,3600000.0,1300000.0,1,0.0,0.0,0.0,2,10.34,4552.41,20.67,Quincena_1
8032734782,0,246311.26,0,662.36,POS,20150524,US,MCI,Domingo,24,19950716.0,477.0,F,PYME,44.0,7000000.0,5000000.0,3,50214.68,4184.56,4552.41,3,644.59,4690.58,2578.35,Quincena_2
7032734782,0,246713.65,22,662.36,POS,20150524,US,MCI,Domingo,24,19950716.0,477.0,F,PYME,44.0,7000000.0,5000000.0,3,50214.68,4184.56,4552.41,3,644.59,4690.58,2578.35,Quincena_2
2343071124,0,24689.62,20,1.0,POS,20150503,US,MCI,Domingo,3,19860710.0,319.0,F,Preferencial,51.0,41000000.0,20000000.0,3,21684.07,1971.28,3854.54,1,0.0,4552.41,1.0,Quincena_1
5843071124,0,24689.62,20,1.0,POS,20150503,US,MCI,Domingo,3,19860710.0,319.0,F,Preferencial,51.0,41000000.0,20000000.0,3,21684.07,1971.28,3854.54,1,0.0,4552.41,1.0,Quincena_1
7643071124,0,24689.62,20,1.0,POS,20150503,US,MCI,Domingo,3,19860710.0,319.0,F,Preferencial,51.0,41000000.0,20000000.0,3,21684.07,1971.28,3854.54,1,0.0,4552.41,1.0,Quincena_1
8143071124,0,24689.62,20,1.0,POS,20150503,US,MCI,Domingo,3,19860710.0,319.0,F,Preferencial,51.0,41000000.0,20000000.0,3,21684.07,1971.28,3854.54,1,0.0,4552.41,1.0,Quincena_1
1298543791,0,246916.19,21,540.75,POS,20150519,US,MCI,Martes,19,19920505.0,850.0,M,Preferencial,46.0,58800000.0,4555000.0,1,0.0,0.0,0.0,8,100.97,4552.41,5048.74,Quincena_2
598317955,0,246959.02,19,1.0,ATM_INT,20150507,US,ATM_INT,Jueves,7,20021016.0,311.0,M,Emprendedor,65.0,5000000.0,0.0,2,4552.41,4552.41,4552.41,1,0.0,4552.41,1.0,Quincena_1
3986045584,0,247001.04,17,151.22,ATM_INT,20150502,US,ATM_INT,Sabado,2,19961121.0,57.0,M,Personal Plus,40.0,4000000.0,3000000.0,1,0.0,0.0,0.0,4,79.56,4552.41,556.93,Quincena_1
4452856603,0,247001.04,19,1.0,ATM_INT,20150502,US,ATM_INT,Sabado,2,20150212.0,33.0,F,Personal Plus,34.0,6000000.0,2000000.0,2,4552.41,4552.41,4552.41,1,0.0,4552.41,1.0,Quincena_1
8879690992,0,24706.05,0,243.62,POS,20150530,US,MCI,Sabado,30,19981216.0,313.0,M,Preferencial,39.0,18960002.0,0.0,3,19069.26,3178.21,4552.41,6,82.47,4552.41,2226.64,Quincena_2
8343461873,0,24711.12,17,243.62,POS,20150520,US,MCI,Miercoles,20,19980511.0,344.0,F,Personal Plus,36.0,3247000.0,500000.0,1,0.0,0.0,0.0,4,86.88,4552.41,521.27,Quincena_2
8620952975,0,247165.94,14,1.0,ATM_INT,20150512,AW,ATM_INT,Martes,12,20020104.0,634.0,F,Preferencial,59.0,400000.0,450000.0,1,0.0,0.0,0.0,1,0.0,971.23,1.0,Quincena_1
8570114246,0,247204.03,16,243.62,POS,20150506,US,MCI,Miercoles,6,19910402.0,325.0,M,Preferencial,57.0,13236000.0,3500000.0,2,4552.41,4552.41,4552.41,7,58.59,4552.41,1406.19,Quincena_1
43177014,0,247269.4,19,733.11,ATM_INT,20150513,US,ATM_INT,Miercoles,13,19871001.0,816.0,M,Personal Plus,60.0,18872690.0,9966000.0,1,0.0,0.0,0.0,8,241.91,4552.41,6289.57,Quincena_1
3120282303,1,247269.4,20,7.57,ATM_INT,20150513,US,ATM_INT,Miercoles,13,19960821.0,180.0,F,Personal,74.0,600000.0,450000.0,2,4552.41,4552.41,4552.41,2,7.57,4552.41,15.13,Quincena_1
820282303,1,247269.4,20,7.57,ATM_INT,20150513,US,ATM_INT,Miercoles,13,19960821.0,180.0,F,Personal,74.0,600000.0,450000.0,2,4552.41,4552.41,4552.41,2,7.57,4552.41,15.13,Quincena_1
9020282303,1,247269.4,20,7.57,ATM_INT,20150513,US,ATM_INT,Miercoles,13,19960821.0,180.0,F,Personal,74.0,600000.0,450000.0,2,4552.41,4552.41,4552.41,2,7.57,4552.41,15.13,Quincena_1
5579625987,0,247808.09,17,80.92,POS,20150504,US,POS,Lunes,4,19960119.0,634.0,M,Preferencial,42.0,14500000.0,10000000.0,2,27314.46,4552.41,4552.41,2,80.92,4552.41,161.83,Quincena_1
6279625987,0,247808.09,17,80.92,POS,20150504,US,POS,Lunes,4,19960119.0,634.0,M,Preferencial,42.0,14500000.0,10000000.0,2,27314.46,4552.41,4552.41,2,80.92,4552.41,161.83,Quincena_1
1039783912,0,247859.25,17,23.31,ATM_INT,20150516,US,ATM_INT,Sabado,16,19990414.0,827.0,F,Personal Plus,46.0,8000000.0,5500000.0,1,0.0,0.0,0.0,3,19.69,4552.41,137.8,Quincena_2
6179454028,0,247897.39,18,31.86,POS,20150529,US,MCI,Viernes,29,20000222.0,152.0,M,Preferencial,47.0,37000000.0,18000000.0,5,54557.64,4546.47,8351.75,5,20.74,4552.41,228.1,Quincena_2
1451907882,1,248030.64,1,80.92,ATM_INT,20150506,US,ATM_INT,Miercoles,6,19930315.0,186.0,F,Personal Plus,48.0,5315000.0,2500000.0,1,0.0,0.0,0.0,2,80.92,4552.41,161.83,Quincena_1
9451842543,0,248165.05,21,733.11,POS,20150516,US,POS,Sabado,16,19111111.0,180.0,F,Personal Plus,48.0,2500000.0,2000000.0,1,0.0,0.0,0.0,3,569.94,4552.41,3419.67,Quincena_2
180743754,0,248200.54,18,733.11,ATM_INT,20150503,US,ATM_INT,Domingo,3,20110802.0,193.0,M,Personal Plus,32.0,4377360.0,1726000.0,1,0.0,0.0,0.0,8,376.51,4552.41,9412.81,Quincena_1
2870114246,0,24844.5,16,243.62,POS,20150506,US,MCI,Miercoles,6,19910402.0,325.0,M,Preferencial,57.0,13236000.0,3500000.0,2,4552.41,4552.41,4552.41,7,58.59,4552.41,1406.19,Quincena_1
2220408973,1,248751.36,3,1.0,ATM_INT,20150505,US,ATM_INT,Martes,5,19940407.0,634.0,F,Personal Plus,57.0,6000000.0,3000000.0,1,0.0,0.0,0.0,1,0.0,4552.41,1.0,Quincena_1
3652886044,1,248751.36,3,80.92,ATM_INT,20150505,US,ATM_INT,Martes,5,20040920.0,674.0,F,Personal Plus,33.0,6000000.0,300000.0,1,0.0,0.0,0.0,5,26.72,4552.41,801.71,Quincena_1
